model,model_display,intervention,intervention_display,setting,setting_display,consequence_type,penalty,decision_threshold,idx,difficulty,domain,source,category,abstained,outcome_valid,final_score,ground_truth,candidate_answer_raw,candidate_answer,candidate_parse_status,candidate_match_count,confidence_raw,confidence_line,confidence,confidence_parse_status,confidence_parse_route,confidence_normalization,confidence_match_count,confidence_conflict,stored_confidence_raw,stored_confidence_normalized,stored_confidence_match,source_path,candidate_correct
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,427,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Angles"", ""Mathematics -> Geometry -> Plane Geometry -> Triangulations""]",HMMT_2,correct,0,True,True,\frac{256}{7},\(\frac{256}{7}\),\frac{256}{7},parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,0.99,0.99,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,1953,4.5,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Other""]",HMMT_11,correct,0,True,True,\frac{5}{12},5/12,5/12,parsed,1,0.999,CONFIDENCE: 0.999,0.999,parsed,explicit_line,unit_interval,1,False,0.999,0.999,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,1821,4.75,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Combinations""]",HMMT_11,correct,0,True,True,\frac{153}{1180},\(\frac{153}{1180}\),\frac{153}{1180},parsed,1,0.995,**CONFIDENCE:** 0.995,0.995,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,878,9.0,"[""Mathematics -> Calculus -> Differential Calculus -> Applications of Derivatives""]",putnam,abstained,1,True,False,29,,,missing,0,,,,missing,none,none,0,False,,,,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,30,7.0,"[""Mathematics -> Algebra -> Intermediate Algebra -> Inequalities"", ""Mathematics -> Algebra -> Algebra -> Algebraic Expressions""]",china_national_olympiad,abstained,1,True,False,6.25^2+3.75^2,,,missing,0,,,,missing,none,none,0,False,,,,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,1067,7.0,"[""Mathematics -> Number Theory -> Prime Numbers""]",china_team_selection_test,correct,0,True,True,41,41**,41,parsed,1,1.0,**CONFIDENCE: 1.0,1.0,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,1082,3.5,"[""Mathematics -> Applied Mathematics -> Word Problems -> Other""]",HMMT_2,correct,0,True,True,64,64**,64,parsed,1,1.0,**CONFIDENCE: 1.0,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,2041,4.0,"[""Mathematics -> Algebra -> Intermediate Algebra -> Other""]",HMMT_11,correct,0,True,True,2^{2013}-6036,2^{2013} - 6036.,2^{2013} - 6036.,parsed,1,1.0,CONFIDENCE: 1.0,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,1184,4.5,"[""Mathematics -> Algebra -> Prealgebra -> Simple Equations""]",HMMT_2,correct,0,True,True,4,4,4,parsed,1,1.0,CONFIDENCE: 1.0,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,1134,4.0,"[""Mathematics -> Algebra -> Intermediate Algebra -> Other"", ""Mathematics -> Calculus -> Differential Calculus -> Applications of Derivatives""]",HMMT_2,correct,0,True,True,320,320,320,parsed,1,1.0,2. CONFIDENCE: 1.0,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,2090,4.0,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Combinations""]",HMMT_11,correct,0,True,True,\frac{2017}{2},\(\frac{2017}{2}\),\frac{2017}{2},parsed,1,1,CONFIDENCE: 1,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,1189,5.0,"[""Mathematics -> Number Theory -> Factorization""]",HMMT_2,correct,0,True,True,1872,1872,1872,parsed,1,1.0,2. CONFIDENCE: 1.0,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,933,6.0,"[""Mathematics -> Number Theory -> Other"", ""Mathematics -> Discrete Mathematics -> Combinatorics""]",baltic_way,abstained,1,True,False,32,,,missing,0,,,,missing,none,none,0,False,,,,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,2034,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Area"", ""Mathematics -> Algebra -> Intermediate Algebra -> Rational Functions -> Other""]",HMMT_11,correct,0,True,True,\frac{5}{3},\(\frac{5}{3}\),\frac{5}{3},parsed,1,1,**CONFIDENCE:** 1,1.0,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,1059,6.0,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",cono_sur_olympiad,incorrect_standard,0,True,False,\lfloor\frac{-1+\sqrt{1+8n}}{2}\rfloor,\(n-2\),n-2,parsed,1,1,CONFIDENCE: 1,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,0.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,2011,6.0,"[""Mathematics -> Calculus -> Differential Calculus -> Applications of Derivatives"", ""Mathematics -> Algebra -> Intermediate Algebra -> Other""]",HMMT_11,correct,0,True,True,314,314,314,parsed,1,1.0,CONFIDENCE: 1.0,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,1207,3.5,"[""Mathematics -> Geometry -> Plane Geometry -> Polygons""]",HMMT_2,correct,0,True,True,72,72,72,parsed,1,1.0,2. CONFIDENCE: 1.0,1.0,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,1199,4.0,"[""Mathematics -> Geometry -> Plane Geometry -> Triangulations""]",HMMT_2,correct,0,True,True,\frac{\sqrt{7}}{12},\(\frac{\sqrt{7}}{12}\),\frac{\sqrt{7}}{12},parsed,1,0.995,2. **CONFIDENCE:** 0.995,0.995,parsed,explicit_line,unit_interval,1,False,0.99,0.99,False,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,323,5.5,"[""Mathematics -> Algebra -> Linear Algebra -> Matrices""]",HMMT_2,correct,0,True,True,327680\cdot2^{16},21474836480,21474836480,parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,0.99,0.99,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,2118,4.5,"[""Mathematics -> Geometry -> Plane Geometry -> Triangulations""]",HMMT_11,correct,0,True,True,14,14**,14,parsed,1,1.0,**CONFIDENCE: 1.0,1.0,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,2115,5.0,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Combinations"", ""Mathematics -> Geometry -> Plane Geometry -> Polygons""]",HMMT_11,correct,0,True,True,820,820,820,parsed,1,0.999,2. CONFIDENCE: 0.999,0.999,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,1244,4.0,"[""Mathematics -> Geometry -> Plane Geometry -> Triangulations""]",HMMT_2,correct,0,True,True,\frac{3\sqrt{11}}{2},\(\frac{3\sqrt{11}}{2}\),\frac{3\sqrt{11}}{2},parsed,1,1.0,CONFIDENCE: 1.0,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,1256,3.5,"[""Mathematics -> Algebra -> Algebra -> Equations and Inequalities""]",HMMT_2,correct,0,True,True,1,1,1,parsed,1,1,CONFIDENCE: 1,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,2128,5.0,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Other""]",HMMT_11,correct,0,True,True,\frac{108}{665},\(\frac{108}{665}\),\frac{108}{665},parsed,1,0.999,CONFIDENCE: 0.999,0.999,parsed,explicit_line,unit_interval,1,False,0.999,0.999,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,1260,4.5,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Other""]",HMMT_2,correct,0,True,True,\frac{175}{1296},175/1296,175/1296,parsed,1,1,CONFIDENCE: 1,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,2133,4.0,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Other""]",HMMT_11,correct,0,True,True,\frac{163}{256},163/256,163/256,parsed,1,1.0,CONFIDENCE: 1.0,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,64,4.5,"[""Mathematics -> Geometry -> Plane Geometry -> Circles""]",jbmo,incorrect_standard,0,True,False,{\angleNMB\cong45\cong\frac{\pi}{4}},\(45^\circ\),45^\circ,parsed,1,1,CONFIDENCE: 1,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,0.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,1768,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Polygons""]",HMMT_11,correct,0,True,True,35,35**,35,parsed,1,0.95,**CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,742,2.5,"[""Mathematics -> Geometry -> Plane Geometry -> Angles""]",fermat,abstained,1,True,False,80,20,20,parsed,1,0.8,CONFIDENCE: 0.8,0.8,parsed,explicit_line,unit_interval,1,False,0.8,0.8,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,0.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,2130,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Triangulations"", ""Mathematics -> Geometry -> Plane Geometry -> Angles""]",HMMT_11,correct,0,True,True,7,7,7,parsed,1,1,CONFIDENCE: 1,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,1331,3.5,"[""Mathematics -> Geometry -> Plane Geometry -> Triangulations""]",HMMT_2,correct,0,True,True,37,37**,37,parsed,1,1,**CONFIDENCE: 1,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,412,5.0,"[""Mathematics -> Algebra -> Algebra -> Polynomial Operations""]",HMMT_2,indeterminate,0,False,False,4002001,,,missing,0,,,,missing,none,none,0,False,,,,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,751,4.5,"[""Mathematics -> Geometry -> Plane Geometry -> Polygons"", ""Mathematics -> Geometry -> Plane Geometry -> Area""]",HMMT_11,abstained,1,True,False,\frac{2\pi-\sqrt{3}}{2},,,missing,0,,,,missing,none,none,0,False,,,,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,1362,5.0,"[""Mathematics -> Number Theory -> Divisor Functions -> Other""]",HMMT_2,correct,0,True,True,55,55,55,parsed,1,1,CONFIDENCE: 1,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,530,5.0,"[""Mathematics -> Algebra -> Algebra -> Equations and Inequalities"", ""Mathematics -> Discrete Mathematics -> Algorithms""]",HMMT_11,indeterminate,0,False,False,1409,,,missing,0,,,,missing,none,none,0,False,,,,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,1342,3.5,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",HMMT_2,correct,0,True,True,470,470,470,parsed,1,1,**CONFIDENCE:** 1,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,2074,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Polygons"", ""Mathematics -> Geometry -> Plane Geometry -> Triangulations""]",HMMT_11,correct,0,True,True,7295,7295,7295,parsed,1,0.995,CONFIDENCE: 0.995,0.995,parsed,explicit_line,unit_interval,1,False,0.995,0.995,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,413,6.0,"[""Mathematics -> Geometry -> Plane Geometry -> Triangulations""]",apmoapmo_sol,abstained,1,True,False,4,4**,4,parsed,1,0.85,**CONFIDENCE: 0.85,0.85,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,936,6.5,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",european_girls_mo,correct,0,True,True,\binom{n}{2}-(n-2),\(\frac{n^2 - 3n + 4}{2}\),\frac{n^2 - 3n + 4}{2},parsed,1,1.0,CONFIDENCE: 1.0,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,1852,3.5,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Other""]",HMMT_11,correct,0,True,True,\frac{1}{1296},1/1296,1/1296,parsed,1,0.995,CONFIDENCE: 0.995,0.995,parsed,explicit_line,unit_interval,1,False,0.995,0.995,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,89,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Angles""]",HMMT_2,correct,0,True,True,33,33^\circ**,33^\circ,parsed,1,0.98,**CONFIDENCE: 0.98,0.98,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,254,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Area"", ""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Other""]",HMMT_2,abstained,1,True,False,436,,,missing,0,,,,missing,none,none,0,False,,,,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,224,4.5,"[""Mathematics -> Geometry -> Plane Geometry -> Polygons"", ""Mathematics -> Geometry -> Plane Geometry -> Triangulations""]",HMMT_2,correct,0,True,True,\frac{846\sqrt{3}}{49},\(\frac{846\sqrt{3}}{49}\),\frac{846\sqrt{3}}{49},parsed,1,1,CONFIDENCE: 1,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,1024,7.0,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",imo_shortlist,abstained,1,True,False,6,6,6,parsed,1,0.85,CONFIDENCE: 0.85,0.85,parsed,explicit_line,unit_interval,1,False,0.85,0.85,True,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,190,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Polygons""]",HMMT_2,correct,0,True,True,\frac{1170}{19},\(\frac{1170}{19}^\circ\),\frac{1170}{19}^\circ,parsed,1,0.999,CONFIDENCE: \(0.999,0.999,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,303,5.0,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",HMMT_2,indeterminate,0,False,False,729,,,missing,0,,,,missing,none,none,0,False,,,,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,2752,5.0,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",pan_african MO,indeterminate,0,False,False,2^{n-1},,,missing,0,,,,missing,none,none,0,False,,,,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,
deepseek-v4-pro,DeepSeek V4 Pro,1,"Single-turn, multi-step",Quant-100,$r_{100}$,quantitative,100.0,0.9900990099009901,1053,8.0,"[""Mathematics -> Geometry -> Plane Geometry -> Triangulations"", ""Mathematics -> Geometry -> Plane Geometry -> Angles""]",imo_shortlist,correct,0,True,True,4,4,4,parsed,1,0.999,**CONFIDENCE:** 0.999,0.999,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/deepseek-v4-pro_int1_Quant-100/cautious_eval.jsonl,1.0
